Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1629385,0000012A,false,Rx,0,8,08,2A,41,95,50,95,5E,95,
1629471,00000401,false,Rx,0,8,07,2A,64,95,73,95,54,95,
1629556,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1629641,0000073D,false,Rx,0,8,32,59,00,00,00,00,00,00,
1629727,0000012A,false,Rx,0,8,09,2A,52,95,61,95,3E,95,
1629812,00000401,false,Rx,0,8,08,2A,43,95,51,95,60,95,
1629898,00000118,false,Rx,0,8,66,0C,E1,20,00,00,40,00,
1630016,00000401,false,Rx,0,8,09,2A,53,95,62,95,3F,95,
1630101,0000012A,false,Rx,0,8,0A,2A,72,95,5B,95,63,95,
1630189,00000232,false,Rx,0,8,09,04,D5,09,CB,04,00,00,
1630274,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1630367,0000014A,false,Rx,0,8,01,2A,26,07,08,07,EA,06,
1630453,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1630538,000003B2,false,Rx,0,8,56,0E,85,04,0C,5C,BB,06,
1630624,00000401,false,Rx,0,8,0A,2A,74,95,5C,95,64,95,
1630709,00000712,false,Rx,0,8,01,2A,26,07,12,07,EA,06,
1630795,00000221,false,Rx,0,8,20,41,01,00,54,51,31,5B,
1630880,0000012A,false,Rx,0,8,0B,2A,68,95,79,95,68,95,
1630998,0000076C,false,Rx,0,8,14,1A,20,00,64,00,80,00,
1631084,00000401,false,Rx,0,8,0B,2A,6B,95,7B,95,6A,95,
1631203,0000012A,false,Rx,0,8,0C,2A,49,95,6E,95,57,95,
1631289,00000401,false,Rx,0,8,0C,2A,4C,95,70,95,58,95,
1631382,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1631467,0000073D,false,Rx,0,8,03,00,EF,18,00,00,00,00,
1632073,00000401,false,Rx,0,8,0D,2A,61,95,78,95,68,95,
1632445,0000012A,false,Rx,0,8,0D,2A,60,95,75,95,65,95,
1632970,00000118,false,Rx,0,8,67,0D,E1,20,00,00,40,00,
1634072,00000401,false,Rx,0,8,0E,2A,67,95,63,95,7A,95,
1635431,0000012A,false,Rx,0,8,0E,2A,64,95,60,95,78,95,
1635630,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1635910,0000014A,false,Rx,0,8,02,0A,F4,06,26,07,FF,7F,
1636110,00000232,false,Rx,0,8,09,04,D3,09,CB,04,00,00,
1636311,000003B2,false,Rx,0,8,56,0E,87,04,0C,5C,BB,06,
1636600,00000401,false,Rx,0,8,0F,2A,73,95,76,95,6C,95,
1636799,00000712,false,Rx,0,8,02,0A,F4,06,26,07,00,00,
1637080,0000074A,false,Rx,0,8,01,00,00,00,00,00,00,00,
1637212,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1637744,0000076C,false,Rx,0,8,15,01,00,D0,20,00,00,32,
1638025,00000401,false,Rx,0,8,10,2A,76,95,83,95,70,95,
1638396,0000012A,false,Rx,0,8,0F,2A,70,95,74,95,6A,95,
1638677,00000272,false,Rx,0,8,AB,A1,39,24,ED,72,2E,07,
1638876,000002B2,false,Rx,0,5,21,B3,00,00,00,00,00,00,
1638992,00000432,false,Rx,0,2,10,00,00,00,00,00,00,00,
1640015,00000401,false,Rx,0,8,11,2A,73,95,79,95,78,95,
1640467,0000012A,false,Rx,0,8,10,2A,74,95,80,95,6E,95,
1640992,0000075D,false,Rx,0,8,0D,00,00,00,00,00,00,00,
1641194,0000031E,false,Rx,0,8,02,00,00,00,00,00,00,00,
1641311,0000041D,false,Rx,0,1,34,00,00,00,00,00,00,00,
1641600,0000021D,false,Rx,0,8,3D,00,00,0D,40,00,20,80,
1641799,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1641997,0000025D,false,Rx,0,8,DB,8C,01,B8,4A,C1,0A,E0,
1642198,00000401,false,Rx,0,8,12,2A,7A,95,6C,95,83,95,
1642487,0000027D,false,Rx,0,8,55,03,00,56,F5,AA,58,8D,
1642686,0000043D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1642803,0000029D,false,Rx,0,4,A9,06,82,13,00,00,00,00,
1643084,00000541,false,Rx,0,8,23,03,AB,06,00,00,00,00,
1643206,000002BD,false,Rx,0,4,DE,02,23,63,00,00,00,00,
1643495,00000118,false,Rx,0,8,68,0E,E1,20,00,00,40,00,
1643695,0000012A,false,Rx,0,8,11,2A,73,95,79,95,79,95,
1643894,00000244,false,Rx,0,8,23,03,AB,06,AB,1A,AB,02,
1644177,00000401,false,Rx,0,8,13,2A,65,95,65,95,8B,95,
1644383,000002BE,false,Rx,0,8,F4,01,E2,04,F4,01,FF,01,
1644582,0000077D,false,Rx,0,3,3B,12,00,00,00,00,00,00,
1644781,0000025E,false,Rx,0,8,F4,01,E2,04,88,13,FF,01,
1644898,000007DD,false,Rx,0,2,1C,01,00,00,00,00,00,00,
1645183,00000214,false,Rx,0,8,09,01,00,80,A9,06,82,33,
1645390,0000073D,false,Rx,0,8,04,00,00,00,00,00,00,00,
1645670,00000152,false,Rx,0,8,01,2A,D0,C2,9C,C3,9E,C3,
1645869,00000172,false,Rx,0,8,01,2A,B3,8B,D9,8B,F3,8B,
1646069,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1646190,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1646479,00000232,false,Rx,0,8,09,04,CE,09,CA,04,00,00,
1646677,0000012A,false,Rx,0,8,12,2A,7A,95,6D,95,83,95,
1646795,000002D1,false,Rx,0,2,7F,01,00,00,00,00,00,00,
1647075,000002DE,false,Rx,0,8,E1,04,4A,0E,3F,00,00,00,
1647278,000003B2,false,Rx,0,8,56,0E,89,04,0C,5C,BB,06,
1647484,00000401,false,Rx,0,8,14,2A,66,95,5F,95,6C,95,
1647764,00000712,false,Rx,0,8,03,00,00,00,00,00,00,00,
1648045,0000076C,false,Rx,0,8,16,00,00,00,20,00,00,00,
1648246,00000401,false,Rx,0,8,15,2A,73,95,43,95,5D,95,
1648453,00000545,false,Rx,0,8,03,19,64,32,19,00,50,65,
1648734,0000079D,false,Rx,0,8,09,02,67,35,35,AB,67,2C,
1649429,0000012A,false,Rx,0,8,13,2A,66,95,65,95,8C,95,
1650035,00000401,false,Rx,0,8,16,2A,6F,95,62,95,66,95,
1650976,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1651176,0000073D,false,Rx,0,8,05,D6,8F,E3,8F,03,00,00,
1652034,00000401,false,Rx,0,8,17,2A,50,95,76,95,46,95,
1652404,000007BD,false,Rx,0,8,69,0D,93,F6,1C,D2,CE,01,
1652604,0000012A,false,Rx,0,8,14,2A,67,95,60,95,6C,95,
1652966,00000118,false,Rx,0,8,69,0F,E1,20,00,00,40,00,
1654068,00000401,false,Rx,0,8,18,2A,34,95,44,95,54,95,
1654442,0000012A,false,Rx,0,8,15,2A,73,95,43,95,5D,95,
1655544,00000232,false,Rx,0,8,09,04,CF,09,CB,04,00,00,
1655743,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1655943,0000014A,false,Rx,0,8,03,00,00,00,00,00,00,00,
1656142,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1656342,000003B2,false,Rx,0,8,56,0E,85,04,0C,5C,BB,06,
1656549,00000401,false,Rx,0,8,19,2A,4F,95,4B,95,3E,95,
